1478193192.822139,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.822371,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.822622,0545,8,d8,00,00,8b,00,00,00,00,R
1478193192.823243,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.823501,0002,8,00,00,00,00,00,06,0f,04,R
1478193192.823738,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.823987,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.824226,0130,8,fb,7f,00,ff,1d,80,0f,76,R
1478193192.824468,0131,8,00,80,00,00,3f,7f,0f,37,R
1478193192.824711,0140,8,00,00,00,00,12,00,2f,2d,R
1478193192.824942,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.825529,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.825773,0350,8,05,20,94,68,77,00,00,ae,R
1478193192.826669,043f,8,10,40,60,ff,78,0c,0d,00,R
1478193192.826917,0370,8,00,20,00,00,00,00,00,00,R
1478193192.827149,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.827399,0440,8,ff,00,00,00,ff,0c,0d,00,R
1478193192.827809,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.828948,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.830086,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.830881,0316,8,05,1e,b8,0d,1e,1e,00,70,R
1478193192.831124,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.831352,0260,8,15,1e,22,30,08,98,63,20,R
1478193192.831584,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193192.831822,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.832056,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.832307,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.832538,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.832786,0545,8,d8,00,00,8a,00,00,00,00,R
1478193192.833439,0430,8,00,00,00,00,00,00,00,00,R
1478193192.833670,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.833929,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.834179,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.834427,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.834661,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.834908,0002,8,00,00,00,00,00,07,00,f3,R
1478193192.835140,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.835286,05f0,2,01,00,R
1478193192.835737,0350,8,05,20,a4,68,77,00,00,9e,R
1478193192.835969,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.836224,0130,8,00,80,00,ff,24,80,00,f3,R
1478193192.836462,0131,8,0e,80,00,00,3b,7f,00,8b,R
1478193192.836709,0140,8,00,00,00,00,02,20,20,fb,R
1478193192.836959,0370,8,00,20,00,00,00,00,00,00,R
1478193192.837559,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.837810,043f,8,10,40,60,ff,78,10,0d,00,R
1478193192.838065,0440,8,ff,00,00,00,ff,10,0d,00,R
1478193192.838298,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.839284,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.840408,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.840662,0690,8,00,00,01,00,a0,02,00,00,R
1478193192.841529,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.841764,0316,8,05,1e,b8,0d,1e,1e,00,70,R
1478193192.842007,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.842237,0260,8,15,1e,22,30,08,98,63,31,R
1478193192.844884,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.845194,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.845778,0350,8,05,20,b4,68,77,00,00,8e,R
1478193192.846083,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.846663,043f,8,10,40,60,ff,78,10,0d,00,R
1478193192.846906,0370,8,00,20,00,00,00,00,00,00,R
1478193192.847147,0440,8,ff,00,00,00,ff,10,0d,00,R
1478193192.847378,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.848382,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.849519,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.850655,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.850896,0316,8,05,1e,b8,0d,1e,1e,00,70,R
1478193192.851137,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.851365,0260,8,15,1e,22,30,08,98,65,0c,R
1478193192.851601,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193192.851839,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.852071,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.852324,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.852564,0545,8,d8,00,00,8c,00,00,00,00,R
1478193192.852959,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.853444,0430,8,00,00,00,00,00,00,00,00,R
1478193192.853691,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.853940,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.854177,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.854423,0002,8,00,00,00,00,00,08,02,6a,R
1478193192.854673,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.854907,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.855155,0130,8,ff,7f,00,ff,1f,80,02,9d,R
1478193192.855391,0131,8,f7,7f,00,00,25,7f,02,8f,R
1478193192.855632,0140,8,00,00,00,00,02,12,22,98,R
1478193192.855868,0350,8,05,20,c4,68,77,00,00,fe,R
1478193192.856101,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.856421,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.856679,0370,8,00,20,00,00,00,00,00,00,R
1478193192.856919,043f,8,10,40,60,ff,78,14,0d,00,R
1478193192.857161,0440,8,ff,00,00,00,ff,14,0d,00,R
1478193192.857547,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.858666,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.859788,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.860819,0316,8,05,1e,b8,0d,1e,1e,00,70,R
1478193192.861039,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.861266,0260,8,15,1e,22,30,08,98,65,1d,R
1478193192.861500,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193192.861739,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.861971,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.862218,0545,8,d8,00,00,8a,00,00,00,00,R
1478193192.862449,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.863210,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.863464,0002,8,00,00,00,00,00,08,03,77,R
1478193192.863701,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.864056,0130,8,00,80,00,ff,14,80,03,fc,R
1478193192.864293,0131,8,05,80,00,00,23,7f,03,8d,R
1478193192.864537,0140,8,00,00,00,00,04,0f,23,0f,R
1478193192.867706,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.868848,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.869984,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.870943,0316,8,05,1e,b8,0d,1e,1e,00,70,R
1478193192.871181,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.871407,0260,8,15,1e,22,30,08,98,65,2e,R
1478193192.871639,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193192.871877,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.872111,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.872361,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.872592,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.872841,0545,8,d8,00,00,8a,00,00,00,00,R
1478193192.873458,0430,8,00,00,00,00,00,00,00,00,R
1478193192.873689,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.873946,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.874196,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.874433,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.874680,0002,8,00,00,00,00,00,08,04,24,R
1478193192.874930,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.875174,0130,8,05,80,00,ff,04,80,04,83,R
1478193192.875415,0131,8,12,80,00,00,24,7f,04,63,R
1478193192.875656,0140,8,00,00,00,00,06,02,24,64,R
1478193192.875890,0350,8,05,20,e4,68,77,00,00,de,R
1478193192.876122,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.876445,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.876701,0370,8,00,20,00,00,00,00,00,00,R
1478193192.877116,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.877368,043f,8,10,40,60,ff,78,1e,0d,00,R
1478193192.877626,0440,8,ff,00,00,00,ff,1e,0d,00,R
1478193192.878020,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.879140,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.880257,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.880826,0316,8,05,1e,c0,0d,1e,1e,00,70,R
1478193192.881046,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.881277,0260,8,15,1e,22,30,08,98,65,3f,R
1478193192.881509,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193192.881748,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.881980,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.882226,0545,8,d8,5f,00,8c,00,00,00,00,R
1478193192.882548,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.887154,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.888183,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.889319,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.890457,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.890838,0316,8,05,1e,c0,0d,1e,1e,00,70,R
1478193192.891070,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.891302,0260,8,14,1e,22,30,08,98,67,0b,R
1478193192.891537,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193192.891776,0329,8,40,bb,7f,14,11,20,00,14,R
1478193192.892007,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.892267,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.892505,0545,8,d8,00,00,8c,00,00,00,00,R
1478193192.892811,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.893426,0430,8,00,00,00,00,00,00,00,00,R
1478193192.893680,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.893921,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.894159,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.894406,0002,8,00,00,00,00,00,08,06,1e,R
1478193192.894655,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.894888,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.895138,0130,8,05,80,00,ff,0d,80,06,3a,R
1478193192.895374,0131,8,f7,7f,00,00,3e,7f,06,63,R
1478193192.895612,0140,8,00,00,00,00,0a,12,26,e0,R
1478193192.895852,0350,8,05,20,04,68,78,00,00,31,R
1478193192.896083,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.896403,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.896686,043f,8,10,40,60,ff,78,26,0d,00,R
1478193192.896949,0370,8,00,20,00,00,00,00,00,00,R
1478193192.897190,0440,8,ff,00,00,00,ff,26,0d,00,R
1478193192.897422,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.898500,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.899635,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.900759,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.901014,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.901246,0260,8,14,1e,22,30,08,98,68,1b,R
1478193192.901480,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193192.901714,0316,8,05,1e,c0,0d,1e,1e,00,70,R
1478193192.901949,0329,8,86,bb,7f,14,11,20,00,14,R
1478193192.902182,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.902430,0545,8,d8,00,00,8a,00,00,00,00,R
1478193192.902996,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.903418,0002,8,00,00,00,00,00,08,07,03,R
1478193192.903650,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.904046,0130,8,01,80,00,ff,18,80,07,df,R
1478193192.904286,0131,8,ee,7f,00,00,3f,7f,07,c7,R
1478193192.904528,0140,8,00,00,00,00,0c,14,27,4d,R
1478193192.904780,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.905009,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.905323,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.905713,0350,8,05,20,14,68,77,00,00,2e,R
1478193192.906361,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.906698,043f,8,10,40,60,ff,78,28,0d,00,R
1478193192.906948,0370,8,00,20,00,00,00,00,00,00,R
1478193192.907188,0440,8,ff,00,00,00,ff,28,0d,00,R
1478193192.907506,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.910860,0316,8,05,1e,d0,0d,1e,1e,00,70,R
1478193192.911099,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.911332,0260,8,14,1e,22,30,08,98,67,2d,R
1478193192.911565,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193192.911800,0329,8,86,bb,7f,14,11,20,00,14,R
1478193192.912032,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.912282,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.912513,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.912761,0545,8,d8,5e,00,8b,00,00,00,00,R
1478193192.913169,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.913454,0430,8,00,00,00,00,00,00,00,00,R
1478193192.913699,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.913947,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.914185,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.914433,0002,8,00,00,00,00,00,08,08,b8,R
1478193192.914683,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.914915,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.915162,0130,8,ff,7f,00,ff,28,80,08,ed,R
1478193192.915393,0131,8,f7,7f,00,00,3a,7f,08,c3,R
1478193192.915635,0140,8,00,00,00,00,0e,33,28,79,R
1478193192.915869,0350,8,05,20,24,68,77,00,00,1e,R
1478193192.916101,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.916637,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.916895,0370,8,00,20,00,00,00,00,00,00,R
1478193192.917134,043f,8,10,40,60,ff,78,26,0d,00,R
1478193192.917374,0440,8,ff,00,00,00,ff,26,0d,00,R
1478193192.917613,00a0,8,5a,84,d0,0d,00,1f,02,00,R
1478193192.917854,00a1,8,8e,85,00,00,23,00,00,00,R
1478193192.918087,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.918914,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.920057,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.920774,0316,8,05,1d,d0,0d,1d,1e,00,70,R
1478193192.921017,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.921252,0260,8,14,1d,22,30,08,98,68,3e,R
1478193192.921485,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193192.921718,0329,8,86,bb,7f,14,11,20,00,14,R
1478193192.921951,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.924150,0130,8,01,80,00,ff,31,80,09,ca,R
1478193192.930179,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.930741,0316,8,05,1d,d0,0d,1d,1e,00,70,R
1478193192.930985,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.931212,0260,8,14,1d,22,30,08,98,67,0c,R
1478193192.931450,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193192.931683,0329,8,86,bb,7f,14,11,20,00,14,R
1478193192.931914,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.932165,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.932406,0545,8,d8,00,00,8b,00,00,00,00,R
1478193192.932638,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.933426,0430,8,00,00,00,00,00,00,00,00,R
1478193192.933658,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.933916,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.937675,043f,8,10,40,60,ff,78,30,0d,00,R
1478193192.937931,0440,8,ff,00,00,00,ff,30,0d,00,R
1478193192.938162,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.939293,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.940402,0690,8,00,00,01,00,a0,02,00,00,R
1478193192.940633,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.940876,0316,8,05,1d,d0,0d,1d,1e,00,70,R
1478193192.944633,0140,8,00,00,00,00,14,13,2b,3c,R
1478193192.944866,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.945189,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.945759,0350,8,05,20,54,68,77,00,00,6e,R
1478193192.946118,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.946680,043f,8,10,40,60,ff,78,34,0d,00,R
1478193192.946947,0370,8,00,20,00,00,00,00,00,00,R
1478193192.947204,0440,8,ff,00,00,00,ff,34,0d,00,R
1478193192.947436,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.948428,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.949564,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.950686,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.950926,0316,8,05,1d,dc,0d,1d,1e,00,70,R
1478193192.951167,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.951397,0260,8,14,1d,22,30,08,98,69,2c,R
1478193192.951629,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193192.951864,0329,8,86,bb,7f,14,11,20,00,14,R
1478193192.952096,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.952346,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.952586,0545,8,d8,5c,00,8b,00,00,00,00,R
1478193192.952945,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.953429,0430,8,00,00,00,00,00,00,00,00,R
1478193192.954664,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.960762,0316,8,05,1d,dc,0d,1d,1e,00,70,R
1478193192.961004,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.961236,0260,8,14,1d,21,30,08,98,68,3f,R
1478193192.961468,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193192.961702,0329,8,86,bb,7f,14,11,20,00,14,R
1478193192.961933,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.962183,0545,8,d8,00,00,8b,00,00,00,00,R
1478193192.966767,0370,8,00,20,00,00,00,00,00,00,R
1478193192.972186,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.972419,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.972667,0545,8,d8,00,00,8a,00,00,00,00,R
1478193192.973255,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.973526,0430,8,00,00,00,00,00,00,00,00,R
1478193192.973765,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.974014,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.974251,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.974498,0002,8,00,00,00,00,00,08,0e,f6,R
1478193192.974748,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.974981,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.975232,0130,8,07,80,00,ff,f2,7f,0e,27,R
1478193192.975466,0131,8,ee,7f,00,00,29,7f,0e,2f,R
1478193192.975702,0140,8,00,00,00,00,1a,33,2e,29,R
1478193192.975939,0350,8,05,20,84,68,77,00,00,be,R
1478193192.976171,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.976668,043f,8,10,40,60,ff,78,42,0d,00,R
1478193192.976915,0370,8,00,20,00,00,00,00,00,00,R
1478193192.977147,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.977402,0440,8,ff,00,00,00,ff,42,0d,00,R
1478193192.977853,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.978993,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.980130,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.980771,0316,8,05,1d,e4,0d,1d,1e,00,70,R
1478193192.981039,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.981247,0260,8,14,1d,21,30,08,98,68,1d,R
1478193192.981481,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193192.981715,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193192.981944,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.982193,0545,8,d8,5b,00,8c,00,00,00,00,R
1478193192.982425,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.983433,0002,8,00,00,00,00,00,08,0f,eb,R
1478193192.983670,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.983920,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.984162,0130,8,02,80,00,ff,ec,7f,0f,1f,R
1478193192.984395,0131,8,ee,7f,00,00,29,7f,0f,32,R
1478193192.984637,0140,8,00,00,00,00,1c,07,2f,dd,R
1478193192.984869,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.985016,05f0,2,01,00,R
1478193192.985247,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.985691,0350,8,05,20,94,68,77,00,00,ae,R
1478193192.986930,0370,8,00,20,00,00,00,00,00,00,R
1478193192.987414,0440,8,ff,00,00,00,ff,42,0d,00,R
1478193192.988052,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.989193,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.990330,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.990830,0316,8,05,1d,e4,0d,1d,1e,00,70,R
1478193192.991037,018f,8,fe,50,00,00,00,4b,00,00,R
1478193192.991269,0260,8,14,1d,21,30,08,98,69,2d,R
1478193192.991501,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193192.991734,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193192.991965,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.992216,04f0,8,00,00,00,80,00,67,d1,13,R
1478193192.992460,0545,8,d8,00,00,8b,00,00,00,00,R
1478193192.992690,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.993458,0430,8,00,00,00,00,00,00,00,00,R
1478193192.993704,04b1,8,00,00,00,00,00,00,00,00,R
1478193192.993951,01f1,8,08,00,00,00,00,00,00,00,R
1478193192.994189,0153,8,00,21,10,ff,00,ff,00,00,R
1478193192.994439,0002,8,00,00,00,00,00,08,00,50,R
1478193192.994689,02c0,8,15,00,00,00,00,00,00,00,R
1478193192.994921,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.995174,0130,8,01,80,00,ff,f2,7f,00,52,R
1478193192.995413,0131,8,fb,7f,00,00,33,7f,00,13,R
1478193192.995657,0140,8,00,00,00,00,1e,0d,20,a7,R
1478193192.995892,0350,8,05,20,a4,68,77,00,00,9e,R
1478193192.996124,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.996445,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.996703,0370,8,00,20,00,00,00,00,00,00,R
1478193192.996942,043f,8,10,40,60,ff,78,42,0d,00,R
1478193192.997186,0440,8,ff,00,00,00,ff,42,0d,00,R
1478193192.997419,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.998345,043f,8,01,45,60,ff,6b,00,00,00,T
1478193192.999485,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.000626,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.000879,018f,8,fe,50,00,00,00,4b,00,00,R
1478193193.001108,0260,8,14,1d,21,30,08,98,69,3e,R
1478193193.001340,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193193.001573,0316,8,05,1d,e4,0d,1d,1e,00,70,R
1478193193.001805,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193193.002037,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.002285,0545,8,d8,00,00,8a,00,00,00,00,R
1478193193.002863,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.003450,0002,8,00,00,00,00,00,08,01,4d,R
1478193193.003687,0153,8,00,21,10,ff,00,ff,00,00,R
1478193193.003938,02c0,8,15,00,00,00,00,00,00,00,R
1478193193.004180,0130,8,02,80,00,ff,fa,7f,01,a4,R
1478193193.004424,0131,8,05,80,00,00,3f,7f,01,a5,R
1478193193.004666,0140,8,00,00,00,00,20,02,21,38,R
1478193193.004898,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.005209,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.005674,0350,8,05,20,b4,68,77,00,00,8e,R
1478193193.006268,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.006675,043f,8,10,40,60,ff,78,47,0d,00,R
1478193193.006924,0370,8,00,20,00,00,00,00,00,00,R
1478193193.007176,0440,8,ff,00,00,00,ff,47,0d,00,R
1478193193.007409,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.008550,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.009686,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.010840,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.011079,04f0,8,00,00,00,80,00,67,d1,13,R
1478193193.011312,018f,8,fe,50,00,00,00,4b,00,00,R
1478193193.011542,0260,8,14,1d,21,30,08,98,69,0b,R
1478193193.011778,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193193.012010,0316,8,05,1d,e4,0d,1d,1e,00,70,R
1478193193.012242,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193193.012475,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.012719,0545,8,d8,5a,00,8c,00,00,00,00,R
1478193193.013079,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.013458,0430,8,00,00,00,00,00,00,00,00,R
1478193193.013706,04b1,8,00,00,00,00,00,00,00,00,R
1478193193.013971,01f1,8,08,00,00,00,00,00,00,00,R
1478193193.014192,0153,8,00,21,10,ff,00,ff,00,00,R
1478193193.014438,0002,8,00,00,00,00,00,08,02,6a,R
1478193193.014688,02c0,8,15,00,00,00,00,00,00,00,R
1478193193.014920,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.015171,0130,8,02,80,00,ff,05,80,02,cc,R
1478193193.015413,0131,8,00,80,00,00,46,7f,02,7d,R
1478193193.015654,0140,8,00,00,00,00,22,08,22,de,R
1478193193.015892,0350,8,05,20,c4,68,77,00,00,fe,R
1478193193.016126,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.016495,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.016751,0370,8,00,20,00,00,00,00,00,00,R
1478193193.016989,043f,8,10,40,60,ff,78,4c,0d,00,R
1478193193.017229,0440,8,ff,00,00,00,ff,4c,0d,00,R
1478193193.017488,00a0,8,57,84,e4,0d,00,1f,02,00,R
1478193193.017734,00a1,8,8f,86,00,00,22,00,00,00,R
1478193193.017966,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.018776,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.019915,043f,8,01,45,60,ff,6b,00,00,00,T
1478193193.020733,0316,8,05,1d,e4,0d,1d,1e,00,70,R
1478193193.020977,018f,8,fe,50,00,00,00,4b,00,00,R
